relay,slot,block_hash,builder_pubkey,value,gas_used,gas_limit,block_number
eden,8202389,0x4e7047520771cd2b0e67ccbf1bb5bc6d1a1001efcf073f0d0910d32ccc1186ea,0x91970c2db7c12510acb2e9c45844f7de602f83a7f31064f7ca04a807b607d7aebfc0abda73c036a92e5c3e56ebca04b7,16922325174188493,17726897,29999972,19006566
eden,8200793,0xa4aaa7d0bf76fb64fb4cf1b0106560deb0e0c0608e450470ddbdcf714b1dc171,0x91970c2db7c12510acb2e9c45844f7de602f83a7f31064f7ca04a807b607d7aebfc0abda73c036a92e5c3e56ebca04b7,120078992949951652,14313923,30000000,19004980
eden,8200056,0xc47d7028bd319772bf5850a1c55f7e91bad57e5402d341c4a0608ad7d7ff0728,0x91970c2db7c12510acb2e9c45844f7de602f83a7f31064f7ca04a807b607d7aebfc0abda73c036a92e5c3e56ebca04b7,17378117262029955,15288994,30000000,19004247
eden,8199291,0x259a9ce156792474e9d8e3dceb80b96c3c6cff286a9c15e4c051920ff0b82c6a,0x91970c2db7c12510acb2e9c45844f7de602f83a7f31064f7ca04a807b607d7aebfc0abda73c036a92e5c3e56ebca04b7,18536298687647728,8667829,30000000,19003487
eden,8198592,0x8efd0a6b36109b0d34af6ff92637c60a8fc4a6331008b9bb9234162d20b1c920,0x8e39849ceabc8710de49b2ca7053813de18b1c12d9ee22149dac4b90b634dd7e6d1e7d3c2b4df806ce32c6228eb70a8b,16688996335089554,10458469,30000000,19002793
eden,8198428,0xf40fa4cf4bc3eebb75a58c8927916d7a844fd323fe590adf9c26987c24d2a06b,0x8e39849ceabc8710de49b2ca7053813de18b1c12d9ee22149dac4b90b634dd7e6d1e7d3c2b4df806ce32c6228eb70a8b,38496239906856064,14360457,30000000,19002630
eden,8198423,0x14a0aeaf3485c3ad2141ca5e8b8c7e61a85ab3cfd23ef3594dea7380071482ba,0xa412007971217a42ca2ced9a90e7ca0ddfc922a1482ee6adf812c4a307e5fb7d6e668a7c86e53663ddd53c689aa3d350,40985233830255687,19665302,30000000,19002625
eden,8198101,0xab020c35918f44c337dca2695658d81e800abe4213998511da6f3d7e6c84bcf6,0x8e39849ceabc8710de49b2ca7053813de18b1c12d9ee22149dac4b90b634dd7e6d1e7d3c2b4df806ce32c6228eb70a8b,25926568009794759,10807098,30000000,19002304
eden,8197263,0xee8c9276c58ccb64bf47707ebbaa82043dc2dd029fc5ab52dd8ad8b92a78d3c1,0xa412007971217a42ca2ced9a90e7ca0ddfc922a1482ee6adf812c4a307e5fb7d6e668a7c86e53663ddd53c689aa3d350,28426584709679601,9303837,30000000,19001471
eden,8196951,0xccd9cde63c32d0b248a2c5708586d801ac7f0b9aaa5428a61216dff751329bbf,0xa412007971217a42ca2ced9a90e7ca0ddfc922a1482ee6adf812c4a307e5fb7d6e668a7c86e53663ddd53c689aa3d350,61096840276704573,18031833,30000000,19001162
eden,8196286,0x52b7d7747e4a678b5bd67de2c14f1e21e1fdceab21d889cb706b9d11c3867ca4,0xa412007971217a42ca2ced9a90e7ca0ddfc922a1482ee6adf812c4a307e5fb7d6e668a7c86e53663ddd53c689aa3d350,96553150105694724,12339891,30000000,19000499
eden,8195813,0xc84c5507a70e1acec46b68e1a79ef80213cbda75b3249e01ca22456c02adc13d,0xa412007971217a42ca2ced9a90e7ca0ddfc922a1482ee6adf812c4a307e5fb7d6e668a7c86e53663ddd53c689aa3d350,48036856550836097,10246440,30000000,19000028
eden,8195489,0xff36ada530317dedcbea4297766f96b13c5e3f54f6d25de62a65e55153e860e0,0x91970c2db7c12510acb2e9c45844f7de602f83a7f31064f7ca04a807b607d7aebfc0abda73c036a92e5c3e56ebca04b7,45428133196874449,27358732,30000000,18999706
eden,8195169,0x89c404b129b96c6ccca8a2e6fb88b75e1c665a0c813f029f714d34cb43c41397,0x91970c2db7c12510acb2e9c45844f7de602f83a7f31064f7ca04a807b607d7aebfc0abda73c036a92e5c3e56ebca04b7,27744111872423696,14922947,30000000,18999389
eden,8195116,0xe5858a739729b14704f5cbfe292a8c78ae26c104b06e1817a44fa466ca72d4d5,0x91970c2db7c12510acb2e9c45844f7de602f83a7f31064f7ca04a807b607d7aebfc0abda73c036a92e5c3e56ebca04b7,22900514294996986,11969976,30000000,18999336
eden,8194976,0xd9b38c7c5365b3c0748ea6ae5eb6e62f032a4345d63ef37400830ec23aef542d,0x8e39849ceabc8710de49b2ca7053813de18b1c12d9ee22149dac4b90b634dd7e6d1e7d3c2b4df806ce32c6228eb70a8b,10990514147889169,10130270,30000000,18999197
eden,8194843,0x69220f757d09b29e1e51cf6762cde2fe909dd9213c099aeb85701a04bc6507b2,0x91970c2db7c12510acb2e9c45844f7de602f83a7f31064f7ca04a807b607d7aebfc0abda73c036a92e5c3e56ebca04b7,72581356314912456,16409821,30000000,18999064
eden,8194456,0x00a6186ef0d0dcad338a0e16d3314ce9e12fa071787ccfd0ed3db874a138313c,0x91970c2db7c12510acb2e9c45844f7de602f83a7f31064f7ca04a807b607d7aebfc0abda73c036a92e5c3e56ebca04b7,34965079159933287,19510142,30000000,18998680
eden,8193784,0x25b6003a922834ce57dbb2863c172f9b9e2101b936267730eaeb1a6dd7cebd72,0x91970c2db7c12510acb2e9c45844f7de602f83a7f31064f7ca04a807b607d7aebfc0abda73c036a92e5c3e56ebca04b7,9876959514514047,11207788,30000000,18998014
eden,8193715,0xd9e4486cacdc67e0668a1fe71623db23c654929a41a343f066ac81762faf52f9,0x91970c2db7c12510acb2e9c45844f7de602f83a7f31064f7ca04a807b607d7aebfc0abda73c036a92e5c3e56ebca04b7,25295309322077566,14829651,30000000,18997946
eden,8193516,0x6c722d8332bd2d76ec6d50c5069f3747dd284cb3e1dd60e5628008bce63bf91a,0xa412007971217a42ca2ced9a90e7ca0ddfc922a1482ee6adf812c4a307e5fb7d6e668a7c86e53663ddd53c689aa3d350,19352633632510348,12440117,30000000,18997747
eden,8192811,0xefe6e16ba79bdecd581d5761775930fa9b8551c697c84be0d8a8bfeb66375beb,0xa412007971217a42ca2ced9a90e7ca0ddfc922a1482ee6adf812c4a307e5fb7d6e668a7c86e53663ddd53c689aa3d350,41344957560728675,16118891,30000000,18997049
eden,8192632,0x27f943911e4803b8433e2039a7e9e90bf30b6f628bff0b68b9b51a3e3f7e68cc,0xa412007971217a42ca2ced9a90e7ca0ddfc922a1482ee6adf812c4a307e5fb7d6e668a7c86e53663ddd53c689aa3d350,18872069797254088,24731749,30000000,18996871
eden,8191040,0xe0970433b27b46f4b20aae723b1ed2dddeebd6ea343c7f0379fc530adf7543a2,0x8e39849ceabc8710de49b2ca7053813de18b1c12d9ee22149dac4b90b634dd7e6d1e7d3c2b4df806ce32c6228eb70a8b,22529379188867054,13638013,30000000,18995291
eden,8189707,0x20b416c59b6ef2f31c5ed338a28c0bf2b2b356667f743dd8e6eee789e465da7b,0x91970c2db7c12510acb2e9c45844f7de602f83a7f31064f7ca04a807b607d7aebfc0abda73c036a92e5c3e56ebca04b7,48362124243056975,26597128,30000000,18993963
eden,8188953,0x8ad9f6997b82ede0e3aa042da83519cc614b6edbb3090a95d51606c42934ebb5,0xa412007971217a42ca2ced9a90e7ca0ddfc922a1482ee6adf812c4a307e5fb7d6e668a7c86e53663ddd53c689aa3d350,24029019832586090,15772418,30000000,18993215
eden,8187117,0xfde20aac0401ca82610a47ecc56cf49993fcd0e3a61001242148f202ec8d01f9,0xa5eec32c40cc3737d643c24982c7f097354150aac1612d4089e2e8af44dbeefaec08a11c76bd57e7d58697ad8b2bbef5,8854993845829549,10865569,30000000,18991391
eden,8186648,0xe65ecd35222bdceeed49d8f4d50032f05085510db64459dce65dca19fa91f684,0xa412007971217a42ca2ced9a90e7ca0ddfc922a1482ee6adf812c4a307e5fb7d6e668a7c86e53663ddd53c689aa3d350,51956177312517080,16145750,30000000,18990924
eden,8186615,0xa4da14550760c3ec4cf4757e46b5251aada16a7493de202d47f182050a501a5e,0xa412007971217a42ca2ced9a90e7ca0ddfc922a1482ee6adf812c4a307e5fb7d6e668a7c86e53663ddd53c689aa3d350,10862631768775931,18599581,30000000,18990891
eden,8186425,0xa6a8a36fa014b112239d9864ea2b90ef3c308148c8c63ff58aba2cf6b33464c5,0xa412007971217a42ca2ced9a90e7ca0ddfc922a1482ee6adf812c4a307e5fb7d6e668a7c86e53663ddd53c689aa3d350,8330588954285320,13733883,30000000,18990702
eden,8185976,0x4bb2502851065df5f6d4553639006a0660654cc6b8b03a761e9b3e9b057e9775,0x8e39849ceabc8710de49b2ca7053813de18b1c12d9ee22149dac4b90b634dd7e6d1e7d3c2b4df806ce32c6228eb70a8b,51384811065509096,20519781,30000000,18990257
eden,8185317,0x738024b8f100f8d2a44c2677eb3d3172f6036ab1c940d3785a11c4073f36421d,0x91970c2db7c12510acb2e9c45844f7de602f83a7f31064f7ca04a807b607d7aebfc0abda73c036a92e5c3e56ebca04b7,44906411932323473,12998380,30000000,18989603
eden,8184722,0x678dc22ea136a1574b739be24359c20efe12fbbe04d541a85533483150677124,0x91970c2db7c12510acb2e9c45844f7de602f83a7f31064f7ca04a807b607d7aebfc0abda73c036a92e5c3e56ebca04b7,21666433815973153,15547973,30000000,18989012
eden,8184645,0x4a35fde868bd48077b4a3650494c1962a8e8f2c86e298d17d11434fa832513c7,0x91970c2db7c12510acb2e9c45844f7de602f83a7f31064f7ca04a807b607d7aebfc0abda73c036a92e5c3e56ebca04b7,51818320256562501,18921339,30000000,18988935
eden,8183199,0x0a875799968a19869522f64799d33b5dbfb03e821701c67b8a278fd737030fcd,0xa412007971217a42ca2ced9a90e7ca0ddfc922a1482ee6adf812c4a307e5fb7d6e668a7c86e53663ddd53c689aa3d350,47116769095866570,17082779,30000000,18987502
eden,8181428,0xc8b93ef23b40532047c887eb712947d60c0c11b64c7dd706ee2002da8f6132f3,0xa5eec32c40cc3737d643c24982c7f097354150aac1612d4089e2e8af44dbeefaec08a11c76bd57e7d58697ad8b2bbef5,16312503784518401,16444912,30000000,18985752
eden,8180609,0x83f97716aa586e29f053fd2cf6ef32dd26fbd74e44876fa1c925a6b35a2f064f,0x91970c2db7c12510acb2e9c45844f7de602f83a7f31064f7ca04a807b607d7aebfc0abda73c036a92e5c3e56ebca04b7,36664870442572841,12250619,30000000,18984937
eden,8180602,0xeac74959b24934a110aca05f8fb7eba036ee6ed728f15bd5c1fc6ef66f1cf49d,0x91970c2db7c12510acb2e9c45844f7de602f83a7f31064f7ca04a807b607d7aebfc0abda73c036a92e5c3e56ebca04b7,50685736527396255,18269866,30000000,18984930
eden,8180472,0x467868df5a3561159642e59a7d62058905e0ac9fd56ad01bc07643ca8152de1c,0xa412007971217a42ca2ced9a90e7ca0ddfc922a1482ee6adf812c4a307e5fb7d6e668a7c86e53663ddd53c689aa3d350,37430727551987967,9507804,30000000,18984801
eden,8180115,0x4835ab76bacb5f6ddf58d72d97b19019c2fe25ea03c0a4d537ae45b424f14d0a,0x91970c2db7c12510acb2e9c45844f7de602f83a7f31064f7ca04a807b607d7aebfc0abda73c036a92e5c3e56ebca04b7,35914059574096849,15181941,30000000,18984453
eden,8179674,0xf9c07f39d2b36100c6223185ad7b65385246af1262dda44e830eaa78308aa7eb,0x8e39849ceabc8710de49b2ca7053813de18b1c12d9ee22149dac4b90b634dd7e6d1e7d3c2b4df806ce32c6228eb70a8b,11177858654105087,14151444,30000000,18984015
eden,8179345,0x719d499d681b0e5ebf0b0ea1cef2f8b06a5d567bf873fbd4435131ea55475741,0x8c0d45833884744d8cc4bb3438c3e93bcbc1436a25da5da44cc357e93bc0a7eea1d4664c287c4c63958eedada3846ae8,9965015367124814,10723029,30000000,18983688
eden,8179202,0xb60f314dbafc6302b5d1af1ced9073e75f15c42e3f888e2954296045fbbb2981,0x91970c2db7c12510acb2e9c45844f7de602f83a7f31064f7ca04a807b607d7aebfc0abda73c036a92e5c3e56ebca04b7,99335387066814954,18321163,30000000,18983545
eden,8178837,0x6ceb02a0f2b910ea08d80d1e32f69e44ddfe4b1a3303e30a1f56ddf989e81144,0x91970c2db7c12510acb2e9c45844f7de602f83a7f31064f7ca04a807b607d7aebfc0abda73c036a92e5c3e56ebca04b7,43520704984542560,8245015,30000000,18983186
eden,8178280,0x2dc8b390fe67ec5d2b08e907c33e82a13ef64272f77860adccab27782bc6da96,0x8e39849ceabc8710de49b2ca7053813de18b1c12d9ee22149dac4b90b634dd7e6d1e7d3c2b4df806ce32c6228eb70a8b,94094178760092071,10911091,30000000,18982635
eden,8178040,0x3ccab9607315274214036fffe19cf763422c12b3cf251547755ed5f5410af27f,0x91970c2db7c12510acb2e9c45844f7de602f83a7f31064f7ca04a807b607d7aebfc0abda73c036a92e5c3e56ebca04b7,18426528657085061,14085355,30000000,18982400
eden,8177657,0xd951d63ea3b614097bb311ef6303f10cc6f366ce12f514a7797044bc77e51643,0x91970c2db7c12510acb2e9c45844f7de602f83a7f31064f7ca04a807b607d7aebfc0abda73c036a92e5c3e56ebca04b7,60705110920542452,22943121,30000000,18982021
eden,8176857,0xcf2278c746bfa9882f4e808083d92c16665239a1a830cdd8fcc997cb2a3ca2e9,0x8c0d45833884744d8cc4bb3438c3e93bcbc1436a25da5da44cc357e93bc0a7eea1d4664c287c4c63958eedada3846ae8,40502529963790622,17388306,30000000,18981228
eden,8176824,0xe9a8a9bea36fcc74cc188d9a3d4fbb3a4045267deeed89ec40e6828d2cd11173,0xa412007971217a42ca2ced9a90e7ca0ddfc922a1482ee6adf812c4a307e5fb7d6e668a7c86e53663ddd53c689aa3d350,33497105229925432,24288575,30000000,18981195
eden,8176569,0xc154dc465cfba7b662f401eb98e888a5dc8ab1f9daf5fe27d8dfddc4bec0ebac,0x91970c2db7c12510acb2e9c45844f7de602f83a7f31064f7ca04a807b607d7aebfc0abda73c036a92e5c3e56ebca04b7,38111010987969348,19208160,30000000,18980946
eden,8175999,0x371f968bbe3c37864c2d8155e9ed0babf533ca02e9d9305054fcaf2794e43bf3,0xa412007971217a42ca2ced9a90e7ca0ddfc922a1482ee6adf812c4a307e5fb7d6e668a7c86e53663ddd53c689aa3d350,340647546285368519,20606596,30000000,18980377
eden,8174745,0x3e0022659e92aafee13210f385b9090c5510bc2f2c17e514605d1ba70728d809,0x8e39849ceabc8710de49b2ca7053813de18b1c12d9ee22149dac4b90b634dd7e6d1e7d3c2b4df806ce32c6228eb70a8b,28376766249593595,7781660,30000000,18979135
eden,8174457,0x99ee6862e4cda0e13e407689365dfb219560811c9b7aac570746fc9df02eaa32,0x91970c2db7c12510acb2e9c45844f7de602f83a7f31064f7ca04a807b607d7aebfc0abda73c036a92e5c3e56ebca04b7,112094487594797869,14621375,30000000,18978853
eden,8173722,0x2a3433f846ddf7ae700bd1f3c02332a3b0479ea0eea428a390043202d320eae7,0x91970c2db7c12510acb2e9c45844f7de602f83a7f31064f7ca04a807b607d7aebfc0abda73c036a92e5c3e56ebca04b7,85056886725918036,24603498,30000000,18978119
eden,8173369,0x19ab81a464dd2f0ae6a10970fb9b397d70b9c444247345be28db9d9b679d8c1c,0xa412007971217a42ca2ced9a90e7ca0ddfc922a1482ee6adf812c4a307e5fb7d6e668a7c86e53663ddd53c689aa3d350,195654844660722720,16617048,30000000,18977771
eden,8172856,0x374b4ea7a2a545f04b9ce7fc9e628541beb323dddf85d17584ea493a6fa9b76b,0xa412007971217a42ca2ced9a90e7ca0ddfc922a1482ee6adf812c4a307e5fb7d6e668a7c86e53663ddd53c689aa3d350,63371666676498574,20471410,30000000,18977260
eden,8172470,0xfc2c95f164767a8629acdc921cacdb4f0365f752af9d7350a97a31dc70d78a11,0x91970c2db7c12510acb2e9c45844f7de602f83a7f31064f7ca04a807b607d7aebfc0abda73c036a92e5c3e56ebca04b7,35433288458853337,9282173,30000000,18976877
eden,8172442,0x78a7fe7a5c44540729969dee36e596523b59d9c7992c2967b947da2438cbd6a4,0xa412007971217a42ca2ced9a90e7ca0ddfc922a1482ee6adf812c4a307e5fb7d6e668a7c86e53663ddd53c689aa3d350,109553505808582310,16097870,30000000,18976850
eden,8172088,0x50ad62560abfa8058bc7cf24fb48e5f9a6b614d686d8c2c4762b292805262110,0xa412007971217a42ca2ced9a90e7ca0ddfc922a1482ee6adf812c4a307e5fb7d6e668a7c86e53663ddd53c689aa3d350,31492689788134400,22306883,30000000,18976498
eden,8172025,0x53fa735f585d592215b764935bed24fb5c64034e5b5ea75ca218f19a51e2b7a3,0x91970c2db7c12510acb2e9c45844f7de602f83a7f31064f7ca04a807b607d7aebfc0abda73c036a92e5c3e56ebca04b7,45808849118789827,22375539,30000000,18976435
eden,8171956,0x571cf6498101e8d1a92305dabc9f15f4f046e605835eece0ad3c2916eac4a1f6,0xa412007971217a42ca2ced9a90e7ca0ddfc922a1482ee6adf812c4a307e5fb7d6e668a7c86e53663ddd53c689aa3d350,91759958888473294,22856885,30000000,18976366
eden,8170521,0x8fe70aa7f2ad8743fcd79ee334354bb6b4b418c5a2ce979d6d27487d78b7d1eb,0x91970c2db7c12510acb2e9c45844f7de602f83a7f31064f7ca04a807b607d7aebfc0abda73c036a92e5c3e56ebca04b7,22572856510183713,13091332,30000000,18974939
eden,8170393,0xdd6e136757a0308050fd7f379b2d135a3e4c94edaa3bc8886be6e7450c3ced66,0xa412007971217a42ca2ced9a90e7ca0ddfc922a1482ee6adf812c4a307e5fb7d6e668a7c86e53663ddd53c689aa3d350,22377752075926613,19949746,29999972,18974812
eden,8170200,0xb63268323ba66fef83672fa7ccc51313ad79c7c698e31de23db1ba6a7937dac4,0xa412007971217a42ca2ced9a90e7ca0ddfc922a1482ee6adf812c4a307e5fb7d6e668a7c86e53663ddd53c689aa3d350,23499652521386440,22355892,30000000,18974621
eden,8169362,0x886f69556bc52ed636edb91b761b4fd925998d447624d3233f4f660c19770507,0x91970c2db7c12510acb2e9c45844f7de602f83a7f31064f7ca04a807b607d7aebfc0abda73c036a92e5c3e56ebca04b7,53820341586918049,11262146,30000000,18973791
eden,8169235,0x35e84fdc4ecc894f7b7afe64646d9bd1b5413d6e0e46d5cc43b0ce5ebd5b57a5,0xa412007971217a42ca2ced9a90e7ca0ddfc922a1482ee6adf812c4a307e5fb7d6e668a7c86e53663ddd53c689aa3d350,27600749153833949,10284482,30000000,18973665
eden,8169180,0x0ce9cd8789c4e92dd21b0de707073ca4ac70bd459663d07cc68638f141b36c4f,0x91970c2db7c12510acb2e9c45844f7de602f83a7f31064f7ca04a807b607d7aebfc0abda73c036a92e5c3e56ebca04b7,13608183214638027,7882585,30000000,18973610
eden,8168516,0x1998306b5b9c764db424449472a84359e729b365e6a1edb224ab7600141a673a,0xa412007971217a42ca2ced9a90e7ca0ddfc922a1482ee6adf812c4a307e5fb7d6e668a7c86e53663ddd53c689aa3d350,98627431405999297,10638264,30000000,18972955
eden,8168089,0x3830aeee6ff58ec445e4ec24b98cef04e7067fd1d33e8849d5d1832bdca74400,0xa412007971217a42ca2ced9a90e7ca0ddfc922a1482ee6adf812c4a307e5fb7d6e668a7c86e53663ddd53c689aa3d350,70825062857928108,10666456,30000000,18972529
eden,8166687,0x54cdaffd9a9ccb49c589d8a3e9aa93bec5543ce35657175da9b02f7a26e54813,0xa412007971217a42ca2ced9a90e7ca0ddfc922a1482ee6adf812c4a307e5fb7d6e668a7c86e53663ddd53c689aa3d350,49932721622336601,11098368,30000000,18971138
eden,8166329,0xf4fd89c600723ed2afd82429e70f80e98dbbd4822aa28b1b3531ce155bf443ce,0x91970c2db7c12510acb2e9c45844f7de602f83a7f31064f7ca04a807b607d7aebfc0abda73c036a92e5c3e56ebca04b7,63798659111917001,20866341,30000000,18970784
eden,8165945,0x780f8755a2947dfb347b05853541fbc018cca05672d225d4e1f999278390d8e7,0x91970c2db7c12510acb2e9c45844f7de602f83a7f31064f7ca04a807b607d7aebfc0abda73c036a92e5c3e56ebca04b7,33874768667874914,15717028,30000000,18970403
eden,8165304,0xceab5a4f9a67d99a3d6d0939033a070888dcf211aa5da9b3ecb20f2c3afd962b,0xa412007971217a42ca2ced9a90e7ca0ddfc922a1482ee6adf812c4a307e5fb7d6e668a7c86e53663ddd53c689aa3d350,40783021418599159,22988951,30000000,18969768
eden,8165168,0x7ffc1d0b8722da45dc33b935f3c2b46445a4739c819a3bb8dad1352e37a45d38,0x91970c2db7c12510acb2e9c45844f7de602f83a7f31064f7ca04a807b607d7aebfc0abda73c036a92e5c3e56ebca04b7,46962998796396850,5352731,30000000,18969632
eden,8165049,0xc68a53b165651ede53044d9a97622d81e94b587603b7f984335e24f18fc4e8fc,0x91970c2db7c12510acb2e9c45844f7de602f83a7f31064f7ca04a807b607d7aebfc0abda73c036a92e5c3e56ebca04b7,43250053436172411,10987128,30000000,18969513
eden,8164440,0x41b43da4bfe86dc2d4297837b066993d0d1804f733fdef5a9719d28e8f016b02,0xa412007971217a42ca2ced9a90e7ca0ddfc922a1482ee6adf812c4a307e5fb7d6e668a7c86e53663ddd53c689aa3d350,110789910371000171,27529687,30000000,18968909
eden,8164434,0x302c29cdb350a8fcc60c5c90556c5d537f9ff3ba8acb6a018fd0224d3286d6ef,0x91970c2db7c12510acb2e9c45844f7de602f83a7f31064f7ca04a807b607d7aebfc0abda73c036a92e5c3e56ebca04b7,21570425747953507,5034841,30000000,18968904
eden,8164091,0xc21fa63a051d29d357ae159f9cf6c32ae85e5ccf575aafe60d895f83d0c7e57f,0x91970c2db7c12510acb2e9c45844f7de602f83a7f31064f7ca04a807b607d7aebfc0abda73c036a92e5c3e56ebca04b7,28854696134205273,9154201,30000000,18968564
eden,8163480,0x83104dfb4b7c08d9d154d4a02bb0e79ebae61b5f7d3266c42fe079f424383d1f,0x91970c2db7c12510acb2e9c45844f7de602f83a7f31064f7ca04a807b607d7aebfc0abda73c036a92e5c3e56ebca04b7,44750219866905968,12797063,30000000,18967962
eden,8163384,0x677982e779ecf67b6a8062ad7069d26f6a62679606bbebf5c1d1217a533516b4,0x8c0d45833884744d8cc4bb3438c3e93bcbc1436a25da5da44cc357e93bc0a7eea1d4664c287c4c63958eedada3846ae8,49315597864177018,14726100,30000000,18967867
eden,8163122,0x4f04d7bdf475ec03f350a404b261491bc44afc90fd9e7e169822c8524a5d0ee8,0xa412007971217a42ca2ced9a90e7ca0ddfc922a1482ee6adf812c4a307e5fb7d6e668a7c86e53663ddd53c689aa3d350,19218161156719836,5430903,30000000,18967608
eden,8161657,0x6d8fcf6d92607994a839b5060948059f57aba674ef96da4ac1a8a714f9db8ef1,0xa412007971217a42ca2ced9a90e7ca0ddfc922a1482ee6adf812c4a307e5fb7d6e668a7c86e53663ddd53c689aa3d350,94377458712394293,10547439,30000000,18966166
eden,8161174,0x1f42cf88ab5db8ae43fa746d101561fe807f3c54967b900c82ab53489c995278,0x8c0d45833884744d8cc4bb3438c3e93bcbc1436a25da5da44cc357e93bc0a7eea1d4664c287c4c63958eedada3846ae8,11162438819577960,10430370,30000000,18965686
eden,8160481,0x8e18341ef0c16ce85663470b067aa2835e61a59efcf2c1db5a41f563cbd3618b,0x91970c2db7c12510acb2e9c45844f7de602f83a7f31064f7ca04a807b607d7aebfc0abda73c036a92e5c3e56ebca04b7,15740602661784026,2969781,30000000,18965003
eden,8160413,0x96e73b4c81bc34268f094edef274dac093ac3718b21761ac0910d4f71c041608,0x91970c2db7c12510acb2e9c45844f7de602f83a7f31064f7ca04a807b607d7aebfc0abda73c036a92e5c3e56ebca04b7,58315188703250549,7495052,30000000,18964935
eden,8160153,0x0f601d475e492284c3b96f8a3058a5aca2c8c3814731872915f519dafa7d8fa7,0x8e39849ceabc8710de49b2ca7053813de18b1c12d9ee22149dac4b90b634dd7e6d1e7d3c2b4df806ce32c6228eb70a8b,228708837275267015,16130308,30000000,18964677
eden,8159673,0xb2ae4fa2e9dfb0d0686ae1d8065852fe48ba82db10e4937747d4aa50d37c1754,0xa412007971217a42ca2ced9a90e7ca0ddfc922a1482ee6adf812c4a307e5fb7d6e668a7c86e53663ddd53c689aa3d350,33550103173185814,13526813,30000000,18964199
eden,8159643,0x4baeda24d35cc71454f14d735a93161fe5b4302d02b416d51c951cf6e591970f,0xa412007971217a42ca2ced9a90e7ca0ddfc922a1482ee6adf812c4a307e5fb7d6e668a7c86e53663ddd53c689aa3d350,127156833870688479,11271523,30000000,18964169
eden,8159288,0xd151cbbf9c6f0a5c508f58a753c5bbb4384f9d773369e9ed867cb3588f2cdf5d,0x91970c2db7c12510acb2e9c45844f7de602f83a7f31064f7ca04a807b607d7aebfc0abda73c036a92e5c3e56ebca04b7,66130427750307012,10597721,30000000,18963822
eden,8159234,0x427a557d16243a073676ab7c972b42e26bb4d96ad41f61e6c80dcc20b6c7b9da,0x91970c2db7c12510acb2e9c45844f7de602f83a7f31064f7ca04a807b607d7aebfc0abda73c036a92e5c3e56ebca04b7,73260725357774093,5716655,30000000,18963769
eden,8159132,0x883e02b603423194243bea49fcb52f52d8fc814c1509a20ed3e2f0b16dc82969,0xa412007971217a42ca2ced9a90e7ca0ddfc922a1482ee6adf812c4a307e5fb7d6e668a7c86e53663ddd53c689aa3d350,15093077604462889,2843095,30000000,18963667
eden,8158732,0xb2d12df65a41115c97ed72a0f09e633dbf97cbaf737c7e2301c6dcf6e506ce60,0xa412007971217a42ca2ced9a90e7ca0ddfc922a1482ee6adf812c4a307e5fb7d6e668a7c86e53663ddd53c689aa3d350,32896743658345815,2191544,30000000,18963271
eden,8158433,0x004af11301a8b6d8c79af6b3eb320cf042cbad8729328441de460e6dd989f610,0xa412007971217a42ca2ced9a90e7ca0ddfc922a1482ee6adf812c4a307e5fb7d6e668a7c86e53663ddd53c689aa3d350,33914112395012933,3682489,30000000,18962975
eden,8158064,0x1b4e3e5d488eefa002679de8466d4805c2b30d51aedc47872ce9355446a67242,0x91970c2db7c12510acb2e9c45844f7de602f83a7f31064f7ca04a807b607d7aebfc0abda73c036a92e5c3e56ebca04b7,80692786769162528,6149165,30000000,18962616
eden,8157623,0x45e57f9d788f30503d0c1147d636968741d099e9b7005b098ff499853a238a93,0x91970c2db7c12510acb2e9c45844f7de602f83a7f31064f7ca04a807b607d7aebfc0abda73c036a92e5c3e56ebca04b7,42027673607431849,7810940,30000000,18962182
eden,8157529,0x56ba0192946f4f5d83d315acd42c7d7ce83f0ce156101efc09eb009a61b9dbcb,0x8c0d45833884744d8cc4bb3438c3e93bcbc1436a25da5da44cc357e93bc0a7eea1d4664c287c4c63958eedada3846ae8,20958074600144770,11361206,30000000,18962088
eden,8157016,0x32e28af89ec0dd82371dcdf98e065ee9d1a4f4aa5dea1c9f0b7d98d55b56e4b9,0xa5eec32c40cc3737d643c24982c7f097354150aac1612d4089e2e8af44dbeefaec08a11c76bd57e7d58697ad8b2bbef5,31170906905319309,15921262,30000000,18961587
eden,8156902,0x834b258242a972acbe69b9f8e36beb0da8dab2434ea02786c2a2e5f63d2fefb6,0xa412007971217a42ca2ced9a90e7ca0ddfc922a1482ee6adf812c4a307e5fb7d6e668a7c86e53663ddd53c689aa3d350,22265426499209392,3198549,30000000,18961474
eden,8156249,0x09d219f06ac8bff03b9413bdae56e1ed96a6370eef31ae5f8bde5d4381463761,0xa412007971217a42ca2ced9a90e7ca0ddfc922a1482ee6adf812c4a307e5fb7d6e668a7c86e53663ddd53c689aa3d350,21355750872128102,6118234,30000000,18960828
eden,8156056,0xe8a45e414b832ba39d55342521813530d884009810eecdc632082ef2f4f3aa9c,0xa5eec32c40cc3737d643c24982c7f097354150aac1612d4089e2e8af44dbeefaec08a11c76bd57e7d58697ad8b2bbef5,36176172679982191,14471789,30000000,18960637
